locality,Family,Genus,morphotype id,petiole width,leaf area,pw^2/a,,
Ruby River,,,Unk ,0.079581,3.968358,0.001595908,,
Ruby River,,,Unk ,0.082926,3.091411,0.00222446,,
Ruby River,,,Unk ,0.039453,2.051952,0.000758565,,
Ruby River,,,Unk ,0.08102,4.890519,0.001342238,,
Ruby River,,,Unk ,0.077169,1.438778,0.004138967,,
Ruby River,,,Unk ,0.073814,1.444751,0.003771243,,
Ruby River,,,Unk ,0.075996,6.555737,0.000880968,,
Ruby River,,,Unk ,0.099674,7.978079,0.001245275,,
Ruby River,,,Unk ,0.056044,1.546586,0.00203088,,
Ruby River,,,Unk ,0.061664,2.339706,0.001625182,,
Ruby River,,,Unk ,0.088881,3.438888,0.002297205,,
Ruby River,,,Unk ,0.058942,1.891219,0.001836995,,
Ruby River,,,Unk ,0.062926,5.026783,0.000787717,,
Ruby River,,,Unk ,0.048445,2.979694,0.000787637,,
Ruby River,,,Unk ,0.065595,1.545507,0.002784008,,
Ruby River,,,Unk ,0.029415,1.116068,0.000775259,,
Ruby River,,,Unk ,0.055722,2.167256,0.00143266,,
Ruby River,,,Unk ,0.093233,2.584485,0.003363298,,
Ruby River,,,Unk ,0.074699,5.877383,0.000949392,,
Ruby River,,,Unk ,0.073592,5.57723,0.000971052,,
Ruby River,,,Unk ,0.100014,7.360514,0.001358981,,
Ruby River,,,Unk ,0.04937,8.266957,0.000294836,,
Ruby River,,,Unk ,0.083356,6.126789,0.001134072,,
Ruby River,,,Unk ,0.040508,0.818715,0.002004236,,
Ruby River,,,Unk ,0.104437,11.218388,0.000972251,,
Ruby River,,,Unk ,0.074686,5.110808,0.001091412,,
Ruby River,,,Unk ,0.044445,1.05941,0.001864583,,
Ruby River,,,Unk ,0.07752,6.329902,0.000949359,,
Ruby River,,,Unk ,0.075463,3.61922,0.001573451,,
Ruby River,,,Unk ,0.064707,4.395535,0.000952557,,
Ruby River,,,Unk ,0.052862,2.228573,0.001253893,,
Ruby River,,,Unk ,0.061446,1.395862,0.00270486,,
Ruby River,,,Unk ,0.064126,1.739283,0.002364275,,
Ruby River,,,Unk ,0.096045,2.706889,0.003407839,,
Ruby River,,,Unk ,0.075094,1.121342,0.005028893,,
Ruby River,,,Unk ,0.05723,1.360764,0.002406937,,
Ruby River,,,Unk ,0.075663,1.651033,0.003467459,,
Ruby River,,,Unk ,0.077394,0.89195,0.006715434,,
Ruby River,,,Unk ,0.063208,2.368042,0.001687154,,
Ruby River,,,Unk ,0.08983,2.328556,0.003465422,,
Ruby River,,,Unk ,0.051576,0.677173,0.003928219,,
Ruby River,,,Unk ,0.042178,0.415477,0.004281786,,
Ruby River,,,Unk ,0.07186,3.138951,0.001645091,,
Ruby River,,,Unk ,0.057218,1.154537,0.002835682,,
Ruby River,,,Unk ,0.031684,0.556234,0.001804773,,
Ruby River,,,Unk ,0.077151,1.138441,0.005228446,,
Ruby River,,,Unk ,0.093528,5.319903,0.001644294,,
Ruby River,,,Unk ,0.070422,1.675321,0.002960184,,
Ruby River,,,Unk ,0.100436,1.444598,0.006982835,,
Ruby River,,,Unk ,0.047861,2.199415,0.001041493,,
Ruby River,,,Unk ,0.062631,1.153538,0.003400531,,
Ruby River,,,Unk ,0.042294,1.38362,0.001292828,,
Ruby River,,,Unk ,0.039139,0.379946,0.004031787,,
Ruby River,,,Unk ,0.03762,1.498885,0.000944211,,
Ruby River,,,Unk ,0.036936,0.982979,0.001387891,,
Ruby River,,,Unk ,0.068955,0.997025,0.00476898,,
Ruby River,,,Unk ,0.054105,0.290918,0.010062461,,
Ruby River,,,Unk ,0.058603,0.601343,0.005711069,,
Ruby River,,,Unk ,0.044907,1.219422,0.001653766,,
Ruby River,,,Unk ,0.096367,0.65306,0.014220131,,
Ruby River,,,Unk ,0.057645,0.740151,0.004489551,,
Ruby River,,,Unk ,0.053165,0.382417,0.007391191,,
Ruby River,,,Unk ,0.072099,1.403737,0.003703162,,
Ruby River,,,Unk ,0.048067,0.573193,0.004030818,,
Ruby River,,,Unk ,0.064154,0.720516,0.005712206,,
Ruby River,,,Unk ,0.054544,5.247435,0.000566953,,
Ruby River,,,Unk ,0.035905,0.494915,0.002604829,,
Ruby River,,,Unk ,0.074966,1.772532,0.00317055,,
Ruby River,,,Unk ,0.075242,4.858056,0.001165355,,
Ruby River,,,Unk ,0.059036,2.412446,0.001444695,,
Ruby River,,,Unk ,0.054946,2.72988,0.001105932,,
Ruby River,,,Unk ,0.067098,0.178898,0.025165969,,
Ruby River,,,Unk ,0.03156,0.325236,0.003062495,,
Ruby River,,,Unk ,0.077591,0.640428,0.009400531,,
Ruby River,,,Unk ,0.080079,7.4035,0.000866164,,
Ruby River,,,Unk ,0.075716,4.149722,0.001381517,,
Ruby River,,,Unk ,0.082326,2.616601,0.002590219,,
Ruby River,,,Unk ,0.040568,3.609621,0.000455938,,
Ruby River,,,Unk ,0.053655,1.672961,0.001720817,,
Ruby River,,,Unk ,0.052173,1.463997,0.001859308,,
Ruby River,,,Unk ,0.059878,1.430425,0.00250651,,
Ruby River,,,Unk ,0.048234,2.878623,0.000808205,,
Ruby River,,,Unk ,0.070487,1.921184,0.002586122,,
Ruby River,,,Unk ,0.046778,1.018111,0.002149256,,
Ruby River,,,Unk ,0.051165,1.25112,0.002092411,,
Ruby River,,,Unk ,0.048456,2.123315,0.00110581,,
Ruby River,,,Unk ,0.068274,2.86095,0.001629298,,
Ruby River,,,Unk ,0.079146,9.172778,0.0006829,,
Ruby River,,,Unk ,0.053972,3.896733,0.000747543,,
Ruby River,,,Unk ,0.082086,1.909305,0.003529091,,
Ruby River,,,Unk ,0.044974,2.827462,0.000715363,,
Ruby River,,,Unk ,0.062018,2.760513,0.001393303,,
Ruby River,,,Unk ,0.083461,1.764122,0.003948558,,
Ruby River,,,Unk ,0.109707,10.647171,0.001130406,,
Ruby River,,,Unk ,0.079828,3.46192,0.001840744,,
Ruby River,,,Unk ,0.081214,3.701266,0.001782016,,
Ruby River,,,Unk ,0.090208,5.442271,0.001495237,,
Ruby River,,,Unk ,0.079662,1.962506,0.003233638,,
Ruby River,,,Unk ,0.071828,5.37349,0.000960132,,
Ruby River,,,Unk ,0.069752,2.591911,0.001877125,,
Ruby River,,,Unk ,0.098331,0.431829,0.022390774,,
Ruby River,,,Unk ,0.07851,1.942254,0.00317354,,
Ruby River,,,Unk ,0.098212,1.725502,0.005590024,,
Ruby River,,,Unk ,0.060887,3.834084,0.000966913,,
Ruby River,,,Unk ,0.053691,3.480239,0.000828312,,
Ruby River,,,Unk ,0.09592,3.927562,0.002342585,,
Ruby River,,,Unk ,0.054323,5.300787,0.000556708,,
Ruby River,,,Unk ,0.100497,4.584523,0.002202988,,
Ruby River,,,Unk ,0.088052,10.371679,0.000747531,,
Ruby River,,,Unk ,0.050065,1.627738,0.00153987,,
Ruby River,,,Unk ,0.062964,1.09776,0.003611414,,
Ruby River,,,Unk ,0.068004,4.074646,0.001134956,,
Ruby River,,,Unk ,0.080532,4.306205,0.00150606,,
Ruby River,,,Unk ,0.070524,2.464262,0.002018306,,
Ruby River,,,Unk ,0.072075,0.945704,0.005493057,,
Ruby River,,,Unk ,0.060851,4.88986,0.00075725,,
Ruby River,,,Unk ,0.094859,9.791669,0.000918968,,
Ruby River,,,Unk ,0.079451,3.473189,0.001817483,,
Ruby River,,,Unk ,0.077304,2.433954,0.002455227,,
Ruby River,,,Unk ,0.038441,5.144681,0.000287231,,
Ruby River,,,Unk ,0.06503,1.95638,0.002161595,,
Ruby River,,,Unk ,0.107931,3.210157,0.003628826,,
Ruby River,,,Unk ,0.076436,2.519408,0.002318982,,
Ruby River,,,Unk ,0.051611,2.538152,0.001049462,,
Ruby River,,,Unk ,0.067638,1.789991,0.002555822,,
Ruby River,,,Unk ,0.078359,8.716421,0.000704433,,
Ruby River,,,Unk ,0.094608,1.32231,0.006768968,,
Ruby River,,,Unk ,0.087729,13.142802,0.000585596,,
Ruby River,,,Unk ,0.059514,2.759346,0.001283607,,
Ruby River,,,Unk ,0.044354,1.619437,0.001214791,,
Ruby River,,,Unk ,0.091169,2.951814,0.002815823,,
Ruby River,,,Unk ,0.057434,1.872187,0.001761931,,
Ruby River,,,Unk ,0.047897,0.9474,0.002421493,,
Ruby River,,,Unk ,0.078949,1.311375,0.004752984,,
York Ranch,Betulaceae,Alnus,Alnus relata,0.087663,1.914059,0.004014924,,
York Ranch,,,Cercidiphyllum arcticum,0.12594,15.356858,0.001032821,,
York Ranch,,,Cercidiphyllum arcticum,0.093695,12.246114,0.00071686,,
York Ranch,,,Cercidiphyllum arcticum,0.085287,5.027304,0.001446873,,
York Ranch,,,Cercidiphyllum arcticum,0.107435,6.178425,0.001868159,,
York Ranch,,,Cercidiphyllum arcticum,0.194578,35.561639,0.001064647,,
York Ranch,,,Cercidiphyllum arcticum,0.067178,13.829542,0.000326322,,
York Ranch,,,Cercidiphyllum arcticum,0.150997,10.864907,0.002098508,,
York Ranch,Cornaceae,Cornus,Cornus ovalis,0.071026,10.382523,0.000485883,,
York Ranch,Cornaceae,Cornus,Cornus ovalis,0.181983,33.978637,0.000974666,,
York Ranch,Cornaceae,Cornus,Cornus ovalis,0.101845,6.120795,0.001694617,,
York Ranch,Salicaceae,Populus,Populus payettensis,0.146543,11.756005,0.001826713,,
York Ranch,Rosaceae,Prunus,Prunus scotti,0.228605,33.964237,0.001538685,,
York Ranch,Rosaceae,Pyracantha,Pyracantha spatulata,0.044349,1.739839,0.001130469,,
York Ranch,Rosaceae,Pyracantha,Pyracantha spatulata,0.057095,1.107105,0.002944471,,
York Ranch,Rosaceae,Pyracantha,Pyracantha spatulata,0.080754,0.67829,0.009614189,,
York Ranch,Salicaceae,Salix,Salix hesperia,0.076785,18.061804,0.000326431,,
York Ranch,Salicaceae,Pseudosalix,Salix succorensis,0.077424,2.62026,0.002287741,,
York Ranch,Salicaceae,Pseudosalix,Salix succorensis,0.055288,1.187795,0.002573477,,
York Ranch,Salicaceae,Pseudosalix,Salix succorensis,0.065274,1.745126,0.002441483,,
York Ranch,Salicaceae,Pseudosalix,Salix succorensis,0.049062,2.386729,0.001008527,,
York Ranch,,,Unk ,0.063763,5.432026,0.000748472,,
York Ranch,,,Unk ,0.137716,23.818776,0.00079625,,
York Ranch,,,Unk ,0.117902,9.256302,0.001501775,,
York Ranch,,,Unk ,0.082609,7.341422,0.000929554,,
York Ranch,,,Unk ,0.088373,11.94379,0.000653878,,
York Ranch,,,Unk ,0.151107,26.14662,0.00087328,,
York Ranch,,,Unk ,0.081058,20.243108,0.000324575,,
York Ranch,,,Unk ,0.13277,15.639299,0.001127152,,
York Ranch,,,Unk ,0.080905,4.544434,0.00144036,,
York Ranch,,,Unk ,0.148505,12.393206,0.001779502,,
York Ranch,,,Unk ,0.089594,10.636124,0.0007547,,
York Ranch,,,Unk ,0.063095,10.002639,0.000397993,,
York Ranch,,,Unk ,0.091935,17.510251,0.000482691,,
York Ranch,,,Unk ,0.075526,5.200724,0.001096804,,
York Ranch,,,Unk ,0.079107,3.956208,0.001581797,,
York Ranch,,,Unk ,0.072296,6.6714,0.00078345,,
York Ranch,,,Unk ,0.114241,7.949393,0.001641761,,
York Ranch,,,Unk ,0.082617,29.19642,0.000233781,,
York Ranch,,,Unk ,0.101449,10.24791,0.001004293,,
York Ranch,,,Unk ,0.104735,22.797161,0.000481175,,
York Ranch,Vitaceae,Vitis,Vitis washingtonensis,0.048288,8.409846,0.000277262,,
Republic,Rosaceae,Crataegus,aff. Crataegus,0.8,1117,0.000572963,,
Republic,Rosaceae,Crataegus,aff. Crataegus,0.48,154.3,0.001493195,,
Republic,Rosaceae,Crataegus,aff. Crataegus,0.57,614.4,0.000528809,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.86,1300.6,0.000568661,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.53,442.8,0.000634372,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.89,374.4,0.002115652,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.7,701.8,0.000698205,,
Republic,Betulaceae,Alnus,Alnus parvifolia,1.19,668.1,0.002119593,,
Republic,Betulaceae,Alnus,Alnus parvifolia,1.03,754.4,0.001406283,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.8,836.5,0.000765093,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.62,363.4,0.001057788,,
Republic,Betulaceae,Alnus,Alnus parvifolia,1.02,1163.8,0.000893968,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.7,864.2,0.000566998,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.82,913.3,0.000736231,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.64,1117.8,0.000366434,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.89,713.8,0.001109695,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.93,766.6,0.001128229,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.88,209.9,0.003689376,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.89,2212.8,0.000357963,,
Republic,Betulaceae,Alnus,Alnus parvifolia,1.34,3541,0.000507088,,
Republic,Betulaceae,Alnus,Alnus parvifolia,1.25,554,0.002820397,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.75,451.6,0.001245571,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.69,541.5,0.000879224,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.86,807.8,0.000915573,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.87,497.2,0.001522325,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.87,1071.8,0.000706195,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.75,628.6,0.000894846,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.98,1976.8,0.000485836,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.48,294,0.000783673,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.81,999.9,0.000656166,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.6,825.3,0.000436205,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.95,1337,0.000675019,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.8,1504.2,0.000425475,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.71,1762.8,0.000285966,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.56,558.9,0.000561102,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.7,678.1,0.000722607,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.59,597.6,0.000582497,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.62,563,0.000682771,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.77,554,0.001070217,,
Republic,Betulaceae,Alnus,Alnus parvifolia,0.88,4150.2,0.000186593,,
Republic,Betulaceae,Betula,Betula leopoldae,0.67,2261.5,0.000198497,,
Republic,Betulaceae,Betula,Betula leopoldae,1.16,2370.7,0.000567596,,
Republic,Betulaceae,Betula,Betula leopoldae,1.1,1168.6,0.001035427,,
Republic,Betulaceae,Betula,Betula leopoldae,1.07,1782.5,0.0006423,,
Republic,Betulaceae,Betula,Betula leopoldae,0.88,851.3,0.000909668,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,0.73,1149.2,0.000463714,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,1.08,1223,0.00095372,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,1.23,1181.7,0.001280274,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,1.01,653.2,0.001561696,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,1.12,1539.5,0.00081481,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,0.91,1810.4,0.000457413,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,1.5,2760.2,0.000815158,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,1.54,3573.5,0.000663663,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,0.96,2197.5,0.000419386,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,0.84,850.3,0.000829825,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,0.99,572.4,0.001712264,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,0.95,2028.7,0.000444866,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,1.13,1530.7,0.000834194,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,0.83,705.5,0.000976471,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,1.2,1431.8,0.001005727,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,1.68,3030.6,0.000931301,,
Republic,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum obtritum,1.45,1242.9,0.001691608,,
Republic,Cornaceae,Cornus,Cornus sp.,1.1,5046,0.000239794,,
Republic,Cornaceae,Cornus,Cornus sp.,0.89,1580.5,0.000501171,,
Republic,Rosaceae,Crataegus,Crataegus sp.,0.79,857.6,0.000727729,,
Republic,Rosaceae,Crataegus,Crataegus sp.,1.4,1489.5,0.001315878,,
Republic,Ericaceae,,Ericaceae sp.,0.6,494.2,0.00072845,,
Republic,Ericaceae,,Ericaceae sp.,0.92,657.8,0.001286713,,
Republic,Saxifragaceae,Itea,Itea sp.,1.88,4310.2,0.000820008,,
Republic,Saxifragaceae,Itea,Itea sp.,1.18,1725.1,0.000807142,,
Republic,Saxifragaceae,Itea,Itea sp.,1.35,2152.7,0.000846611,,
Republic,Platanaceae,Macginitiea,Macginitiea gracilis,0.72,1259,0.000411755,,
Republic,Platanaceae,Macginitiea,Macginitiea gracilis,1.52,2943.2,0.000784996,,
Republic,Rosaceae,Photinia,Photinia pageae,0.45,1223,0.000165576,,
Republic,Rosaceae,Photinia,Photinia pageae,0.53,363.7,0.00077234,,
Republic,Rosaceae,Prunus,Prunus sp.,1.76,3032,0.001021636,,
Republic,Rosaceae,Prunus,Prunus sp.,0.68,3050.7,0.000151572,,
Republic,Anacardiaceae,Rhus,Rhus malloryi,0.7,1171.2,0.000418374,,
Republic,Anacardiaceae,Rhus,Rhus malloryi,0.66,389.8,0.001117496,,
Republic,Anacardiaceae,Rhus,Rhus malloryi,0.6,1243.2,0.000289575,,
Republic,Anacardiaceae,Rhus,Rhus malloryi,0.5,201.9,0.001238237,,
Republic,Anacardiaceae,Rhus,Rhus malloryi,1.03,458.6,0.002313345,,
Republic,Anacardiaceae,Rhus,Rhus malloryi,0.74,337.3,0.001623481,,
Republic,Anacardiaceae,Rhus,Rhus malloryi,0.37,362.1,0.000378072,,
Republic,Lauraceae,Sassafras,Sassafras hesperia,0.73,720.6,0.000739523,,
Republic,Lauraceae,Sassafras,Sassafras hesperia,1.71,2334.4,0.001252613,,
Republic,Lauraceae,Sassafras,Sassafras hesperia,1.29,2374.6,0.000700792,,
Republic,Lauraceae,Sassafras,Sassafras hesperia,1.59,2781.3,0.000908963,,
Republic,Rosaceae,Spiraea,Spiraea sp.,0.72,298.9,0.001734359,,
Republic,Rosaceae,Spiraea,Spiraea sp.,0.68,494.1,0.000935843,,
Republic,Rosaceae,Spiraea,Spiraea sp.,0.49,125.3,0.001916201,,
Republic,Rosaceae,Spiraea,Spiraea sp.,0.79,832.1,0.00075003,,
Republic,Rosaceae,Spiraea,Spiraea sp.,0.76,522.2,0.00110609,,
Republic,Rosaceae,Spiraea,Spiraea sp.,0.67,563.1,0.000797194,,
Republic,Rosaceae,Spiraea,Spiraea sp.,0.53,527.3,0.000532714,,
Republic,Rosaceae,Spiraea,Spiraea sp.,0.52,302.6,0.000893589,,
Republic,Theaceae,Ternstroemia,Ternstroemia sp.,1.55,2171.5,0.001106378,,
Republic,Theaceae,Ternstroemia,Ternstroemia sp.,1.63,2379.9,0.001116391,,
Republic,Ulmaceae,Ulmus,Ulmus sp.,0.72,1666.3,0.000311108,,
Republic,Ulmaceae,Ulmus,Ulmus sp.,1.02,2643.9,0.00039351,,
Republic,Ulmaceae,Ulmus,Ulmus sp.,1.71,2701.4,0.001082439,,
Republic,Ulmaceae,Ulmus,Ulmus sp.,1.38,2546.8,0.000747762,,
Republic,Ulmaceae,Ulmus,Ulmus sp.,1.29,3521,0.000472621,,
Republic,Ulmaceae,Ulmus,Ulmus sp.,1.17,3016.4,0.000453819,,
Republic,Ulmaceae,Ulmus,Ulmus sp.,0.68,900.1,0.000513721,,
Republic,Ulmaceae,Ulmus,Ulmus sp.,1.05,2335.2,0.000472122,,
Republic,Ulmaceae,Zelkova,Zelkova sp.,3.03,8794.1,0.001043984,,
Republic,Ulmaceae,Zelkova,Zelkova sp.,1.11,1147.9,0.001073351,,
Republic,Trochodendraceae,Zizyphoides,Zizyphoides flabella,1.09,2377.6,0.000499706,,
Republic,Trochodendraceae,Zizyphoides,Zizyphoides flabella,0.81,1477.6,0.000444031,,
Bonanza,Sapindaceae,Allophylus,Allophylus flexifolia,0.83,1847.4,0.000372902,,
Bonanza,Sapindaceae,Allophylus,Allophylus flexifolia,1.39,1834.2,0.001053375,,
Bonanza,Sapindaceae,Allophylus,Allophylus flexifolia,0.86,797.4,0.000927514,,
Bonanza,Sapindaceae,Allophylus,Allophylus flexifolia,1.01,2135.6,0.000477664,,
Bonanza,Fabaceae,Caesalpinia,Caesalpinia pecorae,0.64,130.3,0.003143515,,
Bonanza,Fabaceae,Caesalpinia,Caesalpinia pecorae,0.54,136.1,0.002142542,,
Bonanza,Fabaceae,Caesalpinia,Caesalpinia pecorae,0.97,191.2,0.004921025,,
Bonanza,Fabaceae,Caesalpinia,Caesalpinia pecorae,0.53,130.7,0.002149197,,
Bonanza,Fabaceae,Caesalpinia,Caesalpinia pecorae,0.57,75.6,0.004297619,,
Bonanza,Sapindaceae,Cardiospermum,Cardiospermum coloradensis,0.75,494.4,0.001137743,,
Bonanza,Sapindaceae,Cardiospermum,Cardiospermum coloradensis,0.69,273.1,0.001743317,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,1.25,928.4,0.001683003,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,1.2,497.9,0.002892147,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,0.61,161.2,0.002308313,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,0.84,343.2,0.002055944,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,0.94,721.8,0.001224162,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,1.39,721.4,0.002678264,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,0.96,409.2,0.002252199,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,1.12,532,0.002357895,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,1.02,555.7,0.001872233,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,0.75,173.8,0.003236479,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,0.59,292.8,0.001188866,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,0.84,242.2,0.002913295,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,0.79,240.7,0.002592854,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,0.56,146.3,0.002143541,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,0.62,161.6,0.002378713,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,0.82,244.3,0.002752354,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,0.61,128.7,0.00289122,,
Bonanza,Ulmaceae,Cedrelospermum,Cedrelospermum nervosum,0.83,144.8,0.004757597,,
Bonanza,Fabaceae,Leguminosites,Leguminosites lesquereuxiana,1.01,564,0.001808688,,
Bonanza,Fabaceae,Leguminosites,Leguminosites lesquereuxiana,1.09,669,0.001775934,,
Bonanza,Fabaceae,Leguminosites,Leguminosites lesquereuxiana,1.3,639.1,0.002644344,,
Bonanza,Fabaceae,Leguminosites,Leguminosites lesquereuxiana,1.47,1795.4,0.001203576,,
Bonanza,Fabaceae,Leguminosites,Leguminosites lesquereuxiana,1.03,808.4,0.001312345,,
Bonanza,Fabaceae,Leguminosites,Leguminosites lesquereuxiana,1.02,673.1,0.001545684,,
Bonanza,Platanaceae,Macginitiea,Macginitiea wyomingensis,1.12,1454.3,0.000862546,,
Bonanza,Platanaceae,Macginitiea,Macginitiea wyomingensis,1.92,4466.6,0.000825326,,
Bonanza,Platanaceae,Macginitiea,Macginitiea wyomingensis,0.87,765.9,0.000988249,,
Bonanza,Platanaceae,Macginitiea,Macginitiea wyomingensis,1.18,3722.1,0.00037409,,
Bonanza,Platanaceae,Macginitiea,Macginitiea wyomingensis,0.59,2800.5,0.000124299,,
Bonanza,Platanaceae,Macginitiea,Macginitiea wyomingensis,2.23,10548.2,0.000471445,,
Bonanza,Platanaceae,Macginitiea,Macginitiea wyomingensis,0.8,922.7,0.000693617,,
Bonanza,Fabaceae,Parvileguminophyllum,Parvileguminophyllum coloradensis,0.55,64.9,0.004661017,,
Bonanza,Fabaceae,Parvileguminophyllum,Parvileguminophyllum coloradensis,0.52,56.5,0.004785841,,
Bonanza,Fabaceae,Parvileguminophyllum,Parvileguminophyllum coloradensis,0.61,65.7,0.005663623,,
Bonanza,Fabaceae,Parvileguminophyllum,Parvileguminophyllum coloradensis,0.55,72.2,0.004189751,,
Bonanza,Fabaceae,Parvileguminophyllum,Parvileguminophyllum coloradensis,0.44,30.6,0.006326797,,
Bonanza,Salicaceae,Populus,Populus tidwellii*,0.81,421,0.001558432,,
Bonanza,Salicaceae,Populus,Populus tidwellii*,0.92,562,0.00150605,,
Bonanza,Salicaceae,Populus,Populus wilmattae,1.61,3605.6,0.000718909,,
Bonanza,Salicaceae,Populus,Populus wilmattae,0.47,1258.9,0.000175471,,
Bonanza,Salicaceae,Populus,Populus wilmattae,0.74,273.7,0.002000731,,
Bonanza,Anacardiaceae,Rhus,Rhus nigricans,1.1,901.6,0.001342059,,
Bonanza,Anacardiaceae,Rhus,Rhus nigricans,0.83,381.1,0.001807662,,
Bonanza,Anacardiaceae,Rhus,Rhus nigricans,1.14,829.7,0.001566349,,
Bonanza,Anacardiaceae,Rhus,Rhus nigricans,1.05,799.7,0.001378642,,
Bonanza,Anacardiaceae,Rhus,Rhus nigricans,0.8,248.9,0.002571314,,
Bonanza,Anacardiaceae,Rhus,Rhus nigricans,1.5,817.5,0.002752294,,
Bonanza,Anacardiaceae,Rhus,Rhus nigricans,1.06,547.5,0.002052237,,
Bonanza,Anacardiaceae,Rhus,Rhus nigricans,1.15,843.8,0.001567315,,
Bonanza,Anacardiaceae,Rhus,Rhus nigricans,1.24,371.6,0.004137783,,
Bonanza,Anacardiaceae,Rhus,Rhus nigricans,1.48,685,0.003197664,,
Bonanza,Anacardiaceae,Rhus,Rhus nigricans,0.97,334.7,0.002811174,,
Bonanza,Anacardiaceae,Rhus,Rhus nigricans,1.28,687.9,0.002381742,,
Bonanza,Anacardiaceae,Rhus,Rhus nigricans,0.83,324.2,0.002124923,,
Bonanza,Salicaceae,Salix,Salix cockerelli,0.91,1364,0.000607111,,
Bonanza,Salicaceae,Salix,Salix cockerelli,1.18,958.9,0.001452081,,
Bonanza,Salicaceae,Salix,Salix cockerelli,1.97,3098.2,0.001252631,,
